ID,lat,long,County_Name,Mother.s.Hispanic.Origin,Year,Female.propotion,RUCC,eld_proportion,trate,race,rate,lat_s,long_s,Average.Birth.Weight_s,Average.Age.of.Mother_s,Average.LMP.Gestational.Age_s,PI_s,GDP_per_s,Precipitation_s,Temperature_s,edu_s,marriage_rate_s,Female.propotion_s,eld_proportion_s
6254,35.5069,-105.9763,Santa Fe County,Not Hispanic or Latino,2019,0.125858403,3,NA,42.56,0,7.56,-0.588026715,-1.189908665,-2.126556412,1.504891598,-0.779561065,1.088426589,-0.230808495,-1.629194697,-0.882753,1.04809637,-0.226534457,-2.254745254,NA
6255,35.5069,-105.9763,Santa Fe County,Hispanic or Latino,2019,0.199819676,3,NA,37.18,1,2.18,-0.588026715,-1.189908665,-2.818833364,-0.548436706,-0.28329853,1.088426589,-0.230808495,-1.629194697,-0.882753,1.04809637,-0.226534457,0.065125703,NA
6256,35.5069,-105.9763,Santa Fe County,Not Hispanic or Latino,2020,0.125287953,3,NA,42.34,0,7.34,-0.588026715,-1.189908665,-1.500672088,1.636977044,1.281837157,1.298901457,-0.385665679,-2.030311468,-0.669331689,1.04809637,-1.019921304,-2.272638001,NA
6257,35.5069,-105.9763,Santa Fe County,Hispanic or Latino,2020,0.199617422,3,NA,38.46,1,3.46,-0.588026715,-1.189908665,-2.553262849,-0.326293,-0.206950448,1.298901457,-0.385665679,-2.030311468,-0.669331689,1.04809637,-1.019921304,0.0587818,NA
6258,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2003,0.204209338,2,0.151890646,35.73,0,0.73,-1.552838106,0.064218351,0.452775519,-0.878650322,0.06026784,-1.139293181,-1.026482634,NA,NA,-0.657564809,0.181655155,0.202811941,0.2140608
6259,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2004,0.201356427,2,0.152068259,35.48,0,0.48,-1.552838106,0.064218351,0.489660313,-0.722549339,-0.130602366,-1.036351473,-1.005676408,1.833780096,1.0717369,-0.657564809,0.181655155,0.11332747,0.217014191
6260,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2005,0.199244203,2,0.150497407,35.49,0,0.49,-1.552838106,0.064218351,-0.019205195,-0.962704697,0.022093799,-0.925291544,-0.973421024,1.746263709,1.116667702,-0.657564809,0.156920477,0.047075404,0.190893695
6261,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2008,0.191299404,2,0.15722576,35.4,0,0.4,-1.552838106,0.064218351,-0.072724308,-1.13681733,0.022093799,-0.638026288,-1.01645444,0.832203673,1.0717369,-0.657564809,-0.065691633,-0.20212134,0.302774326
6262,30.7004,-87.0219,Santa Rosa County,Hispanic or Latino,2009,0.216814159,2,0.162868453,36.09,1,1.09,-1.552838106,0.064218351,1.122921595,-0.650502732,0.289312087,-0.656791357,-1.024293532,2.343076845,1.094202301,-0.385783633,-0.189365027,0.598175041,0.396602349
6263,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2009,0.188198246,2,0.162868453,35.32,0,0.32,-1.552838106,0.064218351,0.352391021,-1.076778491,0.289312087,-0.656791357,-1.024293532,2.343076845,1.094202301,-0.385783633,-0.189365027,-0.299392332,0.396602349
6264,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2010,0.184896283,2,0.166503713,36.49,0,1.49,-1.552838106,0.064218351,-0.308786988,-0.842627018,-0.168776407,-0.587719934,-1.025473986,0.606727427,0.948177194,-0.385783633,0.191232147,-0.402961778,0.457050304
6265,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2011,0.183706364,2,0.086971306,35.64,0,0.64,-1.552838106,0.064218351,0.007120422,-0.746564875,-0.397820654,-0.491898305,-0.981796501,0.005660023,1.161598505,-0.385783633,0.198857606,-0.440284804,-0.865433206
6266,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2012,0.180799544,2,0.088975327,36.01,0,1.01,-1.552838106,0.064218351,0.130503674,-0.842627018,0.098441881,-0.441059608,-0.992165576,0.844358726,1.27392551,-0.385783633,0.097990682,-0.531460186,-0.832109875
6267,30.7004,-87.0219,Santa Rosa County,Hispanic or Latino,2013,0.225334957,2,0.092674606,37.15,1,2.15,-1.552838106,0.064218351,-0.910949327,0.069963339,-1.657564012,-0.472600894,-1.03171498,1.429624561,1.116667702,-0.385783633,0.005724122,0.865438583,-0.770597396
6268,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2013,0.179794095,2,0.092674606,36.46,0,1.46,-1.552838106,0.064218351,-0.094131953,-0.740560991,-0.245124489,-0.472600894,-1.03171498,1.429624561,1.116667702,-0.385783633,0.005724122,-0.562997122,-0.770597396
6269,30.7004,-87.0219,Santa Rosa County,Hispanic or Latino,2014,0.219346528,2,0.095621079,35.8,1,0.8,-1.552838106,0.064218351,0.755809413,-0.818611482,-0.321472571,-0.375980752,-1.020475441,1.414430744,0.925711793,-0.385783633,0.063833333,0.677605384,-0.721602752
6270,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2014,0.17859933,2,0.095621079,36.53,0,1.53,-1.552838106,0.064218351,0.111699661,-0.446370679,-0.28329853,-0.375980752,-1.020475441,1.414430744,0.925711793,-0.385783633,0.063833333,-0.600472148,-0.721602752
6271,30.7004,-87.0219,Santa Rosa County,Hispanic or Latino,2015,0.221333333,2,0.098477033,35.96,1,0.96,-1.552838106,0.064218351,0.199933874,-0.176195902,0.251138046,-0.323944285,-0.992918082,1.091714069,1.27392551,-0.385783633,0.290005702,0.739923554,-0.67411328
6272,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2015,0.176664136,2,0.098477033,36.02,0,1.02,-1.552838106,0.064218351,0.206732247,-0.602471661,-0.130602366,-0.323944285,-0.992918082,1.091714069,1.27392551,-0.385783633,0.290005702,-0.661171486,-0.67411328
6273,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2016,0.175592968,2,0.09986122,36.42,0,1.42,-1.552838106,0.064218351,0.375679068,-0.200211438,-0.397820654,-0.177949387,-0.948057543,0.732532233,1.27392551,-0.076515397,0.211509952,-0.694769766,-0.651096694
6274,30.7004,-87.0219,Santa Rosa County,Hispanic or Latino,2016,0.225736568,2,0.09986122,37.23,1,2.23,-1.552838106,0.064218351,0.435128676,0.190041017,0.823748663,-0.177949387,-0.948057543,0.732532233,1.27392551,-0.076515397,0.211509952,0.878035523,-0.651096694
6275,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2017,0.175506063,2,0.105243679,36.63,0,1.63,-1.552838106,0.064218351,0.435128676,-0.194207554,-0.130602366,-0.057773095,-0.949563056,1.898809633,1.228994708,-0.076515397,0.079803766,-0.69749563,-0.561595904
6276,30.7004,-87.0219,Santa Rosa County,Hispanic or Latino,2017,0.225899876,2,0.105243679,36.15,1,1.15,-1.552838106,0.064218351,0.874853276,-0.194207554,0.747400581,-0.057773095,-0.949563056,1.898809633,1.228994708,-0.076515397,0.079803766,0.883157845,-0.561595904
6277,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2018,0.175717225,2,0.107738529,36.79,0,1.79,-1.552838106,0.064218351,0.165797359,0.0099245,-0.130602366,-0.013788306,-0.920309172,1.726207871,1.150365804,-0.076515397,-0.104116935,-0.690872318,-0.520110953
6278,30.7004,-87.0219,Santa Rosa County,Hispanic or Latino,2018,0.220733496,2,0.107738529,35.89,1,0.89,-1.552838106,0.064218351,-0.962009453,-0.230230857,0.022093799,-0.013788306,-0.920309172,1.726207871,1.150365804,-0.076515397,-0.104116935,0.721109053,-0.520110953
6279,30.7004,-87.0219,Santa Rosa County,Hispanic or Latino,2019,0.222416651,2,0.110044383,36.3,1,1.3,-1.552838106,0.064218351,0.562995961,-0.230230857,0.022093799,0.130543021,-0.916863542,0.380643429,1.285158211,-0.076515397,-0.211505233,0.773902931,-0.481768672
6280,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2019,0.174886858,2,0.110044383,37.12,0,2.12,-1.552838106,0.064218351,-0.114527074,0.087974991,-0.894083189,0.130543021,-0.916863542,0.380643429,1.285158211,-0.076515397,-0.211505233,-0.716917628,-0.481768672
6281,30.7004,-87.0219,Santa Rosa County,Hispanic or Latino,2020,0.222714249,2,0.110457399,37.56,1,2.56,-1.552838106,0.064218351,0.212662744,-0.242238625,-0.054254283,0.299029384,-0.939796604,1.678803161,1.285158211,-0.076515397,-0.612905827,0.783237397,-0.474900945
6282,30.7004,-87.0219,Santa Rosa County,Not Hispanic or Latino,2020,0.175518798,2,0.110457399,37.91,0,2.91,-1.552838106,0.064218351,0.065702154,0.063959455,-0.855909147,0.299029384,-0.939796604,1.678803161,1.285158211,-0.076515397,-0.612905827,-0.697096184,-0.474900945
6283,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2003,0.139146855,2,0.464799259,39.81,0,4.81,-2.258586648,0.374560929,0.253742279,-0.140172599,0.098441881,-0.306376986,-0.226232326,1.519571958,1.801862438,-0.235835397,0.746491849,-1.837939369,5.417178578
6284,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2004,0.13832699,2,0.457161545,40.23,0,5.23,-2.258586648,0.374560929,0.262421054,-0.206215322,-0.092428324,-0.089647095,-0.102247404,0.611589449,1.745698935,-0.235835397,0.746491849,-1.863655273,5.290176879
6285,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2005,0.137828076,2,0.448824719,40.4,0,5.4,-2.258586648,0.374560929,0.199499935,-0.254246393,-0.016080242,0.090484257,-0.026131365,0.954969715,1.779397036,-0.235835397,0.715481207,-1.87930422,5.151550182
6286,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2006,0.136796222,2,0.443229095,40.29,0,5.29,-2.258586648,0.374560929,0.449304009,-0.452374563,0.251138046,0.301225296,-0.034767898,0.485784643,1.801862438,-0.235835397,0.622449282,-1.911669376,5.058504834
6287,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2007,0.135236615,2,0.443285153,39.97,0,4.97,-2.258586648,0.374560929,0.026213727,-0.380327956,0.442008252,0.33223424,-0.115736116,-0.364461362,1.869258641,-0.235835397,0.59143864,-1.960588045,5.059436979
6288,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2008,0.132194562,2,0.449225565,40.5,0,5.5,-2.258586648,0.374560929,-0.022242766,-0.434362911,0.251138046,0.257839392,-0.224812424,0.265778171,1.779397036,-0.235835397,0.436385428,-2.056005148,5.158215543
6289,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2009,0.129332231,2,0.455216799,40.59,0,5.59,-2.258586648,0.374560929,0.100851192,-0.344304652,0.556530375,-0.038874941,-0.315435998,0.144835387,1.824327839,-0.001541279,0.281332218,-2.145785086,5.257839187
6290,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2010,0.127418686,2,0.457849297,40.89,0,5.89,-2.258586648,0.374560929,-0.023689229,-0.338300768,0.136615923,0.024806516,-0.404182947,0.558107212,1.577208426,-0.001541279,0.145402582,-2.205805382,5.30161298
6291,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2011,0.125656719,2,0.235414879,40.53,0,5.53,-2.258586648,0.374560929,-0.179617886,-0.272258045,0.174789964,0.191030424,-0.38268449,0.125387301,1.85802594,-0.001541279,0.172514513,-2.261071279,1.602921329
6292,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2012,0.125254188,2,0.241139111,40.71,0,5.71,-2.258586648,0.374560929,0.330260145,-0.05011434,0.251138046,0.325646503,-0.408927254,0.688166287,1.880491342,-0.001541279,0.099302729,-2.273697075,1.6981052
6293,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2013,0.12354251,2,0.247935124,40.92,0,5.92,-2.258586648,0.374560929,0.435562615,-0.152180366,0.403834211,0.392388929,-0.359296851,1.032762058,1.891724042,-0.001541279,0.016640832,-2.327385606,1.811110898
6294,27.1845,-82.3315,Sarasota County,Hispanic or Latino,2013,0.214499611,2,0.247935124,35.38,1,0.38,-2.258586648,0.374560929,0.948912156,-0.320289116,0.632878458,0.392388929,-0.359296851,1.032762058,1.891724042,-0.001541279,0.016640832,0.525576876,1.811110898
6295,27.1845,-82.3315,Sarasota County,Hispanic or Latino,2014,0.211589241,2,0.255097359,36.57,1,1.57,-2.258586648,0.374560929,0.290482426,0.015928384,0.403834211,0.697221483,-0.274579924,0.920327812,1.790629737,-0.001541279,0.085317071,0.434290145,1.93020622
6296,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2014,0.122563097,2,0.255097359,40.58,0,5.58,-2.258586648,0.374560929,0.761450616,-0.032102688,0.861922705,0.697221483,-0.274579924,0.920327812,1.790629737,-0.001541279,0.085317071,-2.358105896,1.93020622
6297,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2015,0.120845717,2,0.259774705,40.66,0,5.66,-2.258586648,0.374560929,0.473893871,0.075967223,0.938270787,0.913485575,-0.207538259,0.773859415,2.004051048,-0.001541279,0.308790042,-2.411973276,2.007982226
6298,27.1845,-82.3315,Sarasota County,Hispanic or Latino,2015,0.208775852,2,0.259774705,38.57,1,3.57,-2.258586648,0.374560929,0.51251442,-0.068125991,0.632878458,0.913485575,-0.207538259,0.773859415,2.004051048,-0.001541279,0.308790042,0.346045322,2.007982226
6299,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2016,0.118363841,2,0.263900923,40.7,0,5.7,-2.258586648,0.374560929,0.391445509,0.111990526,0.70922654,0.999325783,-0.185662873,0.945245672,1.85802594,0.69196931,0.231529023,-2.489819854,2.076593947
6300,27.1845,-82.3315,Sarasota County,Hispanic or Latino,2016,0.210990094,2,0.263900923,39.04,1,4.04,-2.258586648,0.374560929,0.882519528,-0.464382331,0.861922705,0.999325783,-0.185662873,0.945245672,1.85802594,0.69196931,0.231529023,0.415497286,2.076593947
6301,27.1845,-82.3315,Sarasota County,Hispanic or Latino,2017,0.212714256,2,0.27249241,37.7,1,2.7,-2.258586648,0.374560929,0.05080359,-0.260250277,0.403834211,1.273082852,-0.123169596,1.241221229,1.936654845,0.69196931,0.10324996,0.469577391,2.219455207
6302,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2017,0.116860577,2,0.27249241,41.23,0,6.23,-2.258586648,0.374560929,0.372207558,0.418188607,0.251138046,1.273082852,-0.123169596,1.241221229,1.936654845,0.69196931,0.10324996,-2.536971267,2.219455207
6303,27.1845,-82.3315,Sarasota County,Hispanic or Latino,2018,0.215343305,2,0.279977528,37.87,1,2.87,-2.258586648,0.374560929,0.370037864,-0.068125991,0.671052499,1.496333937,-0.060391505,1.089890811,1.914189443,0.69196931,-0.066378247,0.552040201,2.343919504
6304,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2018,0.115674516,2,0.279977528,41.22,0,6.22,-2.258586648,0.374560929,0.280501835,0.490235214,0.442008252,1.496333937,-0.060391505,1.089890811,1.914189443,0.69196931,-0.066378247,-2.574173283,2.343919504
6305,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2019,0.115613066,2,0.287193422,41.23,0,6.23,-2.258586648,0.374560929,0.178236936,0.532262401,0.442008252,1.795111097,-0.052034136,0.429263643,2.004051048,0.69196931,-0.151295057,-2.576100725,2.463907081
6306,27.1845,-82.3315,Sarasota County,Hispanic or Latino,2019,0.214840359,2,0.287193422,38.61,1,3.61,-2.258586648,0.374560929,-0.18525909,0.310118696,0.06026784,1.795111097,-0.052034136,0.429263643,2.004051048,0.69196931,-0.151295057,0.536264785,2.463907081
6307,27.1845,-82.3315,Sarasota County,Not Hispanic or Latino,2020,0.114487721,2,0.290687945,42.19,0,7.19,-2.258586648,0.374560929,-0.038587793,0.700371151,0.06026784,1.966192629,-0.119053217,0.792091996,1.947887545,0.69196931,-0.552952888,-2.611398322,2.522014829
6308,27.1845,-82.3315,Sarasota County,Hispanic or Latino,2020,0.215696261,2,0.290687945,36.68,1,1.68,-2.258586648,0.374560929,0.610295285,0.214056553,0.212964005,1.966192629,-0.119053217,0.792091996,1.947887545,0.69196931,-0.552952888,0.563111027,2.522014829
6309,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2003,0.207874897,2,0.172379543,36.01,0,1.01,0.937625833,0.934823766,1.715826574,0.700371151,1.129140993,-0.648007708,-0.38895869,NA,NA,0.092176368,0.06390415,0.317785947,0.554754983
6310,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2004,0.204901398,2,0.173559425,36.29,0,1.29,0.937625833,0.934823766,1.770502857,0.826452714,0.747400581,-0.520245537,-0.309087263,NA,NA,0.092176368,0.06390415,0.22451911,0.574374337
6311,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2005,0.237579468,2,0.173118911,36.56,1,1.56,0.937625833,0.934823766,1.573928603,-0.686526036,1.778099692,-0.379307892,-0.295347705,NA,NA,0.092176368,0.06390415,1.249500191,0.567049367
6312,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2005,0.202641716,2,0.173118911,36.82,0,1.82,0.937625833,0.934823766,1.496687505,0.706375035,0.518356334,-0.379307892,-0.295347705,NA,NA,0.092176368,0.06390415,0.153641874,0.567049367
6313,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2006,0.199880023,2,0.175606983,36.62,0,1.62,0.937625833,0.934823766,1.433332448,0.682359499,0.632878458,-0.211287329,-0.253153693,NA,NA,0.092176368,0.094909592,0.067018549,0.608421612
6314,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2007,0.196670219,2,0.178546604,36.84,0,1.84,0.937625833,0.934823766,1.234877793,0.538266285,0.632878458,-0.058505066,-0.252812691,NA,NA,0.092176368,0.06390415,-0.033660236,0.657302319
6315,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2008,0.193084903,2,0.179683545,37.23,0,2.23,0.937625833,0.934823766,1.167038701,0.424192491,0.556530375,0.102528503,-0.255911745,NA,NA,0.092176368,0.001893265,-0.146117338,0.676207641
6316,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2009,0.190121225,2,0.181182884,37.65,0,2.65,0.937625833,0.934823766,0.854602801,0.604309008,0.823748663,0.083430721,-0.275620676,NA,NA,0.635738722,-0.029112177,-0.239076129,0.701139001
6317,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2010,0.187385689,2,0.18261713,37.29,0,2.29,0.937625833,0.934823766,1.141580961,0.664347848,0.671052499,0.243798862,-0.20208652,NA,NA,0.635738722,-0.258062166,-0.324879013,0.72498798
6318,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2011,0.232149077,2,0.094210964,36.14,1,1.14,0.937625833,0.934823766,1.992824143,0.268091508,2.312536268,0.389128332,-0.194964046,NA,NA,0.635738722,-0.15257491,1.079170424,-0.745050475
6319,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2011,0.185744167,2,0.094210964,37.9,0,2.9,0.937625833,0.934823766,0.948188925,0.688363383,0.900096746,0.389128332,-0.194964046,NA,NA,0.635738722,-0.15257491,-0.376367029,-0.745050475
6320,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2012,0.238659106,2,0.096641886,39.46,1,4.46,0.937625833,0.934823766,1.324124529,-0.206215322,2.999669009,0.524875638,-0.190713163,NA,NA,0.635738722,-0.13394835,1.283364141,-0.704628534
6321,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2012,0.184609761,2,0.096641886,37.68,0,2.68,0.937625833,0.934823766,1.551219142,0.802437178,1.205489075,0.524875638,-0.190713163,NA,NA,0.635738722,-0.13394835,-0.411948833,-0.704628534
6322,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2013,0.18279738,2,0.100163126,37.6,0,2.6,0.937625833,0.934823766,1.442445161,0.862476017,1.129140993,0.563004661,-0.173984228,NA,NA,0.635738722,-0.173013356,-0.468796017,-0.64607653
6323,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2013,0.237697161,2,0.100163126,35.17,1,0.17,0.937625833,0.934823766,-0.899377627,-0.092141527,-0.665038942,0.563004661,-0.173984228,NA,NA,0.635738722,-0.173013356,1.253191752,-0.64607653
6324,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2014,0.237743249,2,0.103934401,36.47,1,1.47,0.937625833,0.934823766,-2.987056953,0.700371151,-2.993655452,0.65623112,-0.19831856,NA,NA,0.635738722,-0.240424239,1.25463735,-0.583366885
6325,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2014,0.180799113,2,0.103934401,37.7,0,2.7,0.937625833,0.934823766,1.526050694,0.874483785,1.472707363,0.65623112,-0.19831856,NA,NA,0.635738722,-0.240424239,-0.531473705,-0.583366885
6326,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2015,0.179847125,2,0.106738496,38.07,0,3.07,0.937625833,0.934823766,1.210866515,0.964542044,0.976444828,1.005980063,-0.127136597,NA,NA,0.635738722,-0.13658452,-0.561333782,-0.536739736
6327,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2015,0.233500358,2,0.106738496,35.89,1,0.89,0.937625833,0.934823766,2.37671529,0.760409991,0.518356334,1.005980063,-0.127136597,NA,NA,0.635738722,-0.13658452,1.121554735,-0.536739736
6328,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2016,0.17805735,2,0.110022018,37.96,0,2.96,0.937625833,0.934823766,1.079672366,1.192689633,1.129140993,1.106260059,-0.095939028,NA,NA,1.198044605,-0.043149912,-0.617471905,-0.482140562
6329,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2016,0.233721922,2,0.110022018,35.83,1,0.83,0.937625833,0.934823766,1.620938634,0.418188607,2.427058392,1.106260059,-0.095939028,NA,NA,1.198044605,-0.043149912,1.128504316,-0.482140562
6330,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2017,0.176953993,2,0.117149158,38.47,0,3.47,0.937625833,0.934823766,1.086615386,1.168674098,1.090966951,1.246266104,-0.060866404,NA,NA,1.198044605,-0.105152487,-0.652079825,-0.363628807
6331,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2018,0.229952066,2,0.12217309,38.3,1,3.3,0.937625833,0.934823766,0.476497504,0.31612258,0.327486128,1.521753285,0.016620585,NA,NA,1.198044605,-0.175763173,1.010258928,-0.280089688
6332,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2018,0.175936415,2,0.12217309,38.89,0,3.89,0.937625833,0.934823766,1.275812681,1.318771196,1.167315034,1.521753285,0.016620585,NA,NA,1.198044605,-0.175763173,-0.6839972,-0.280089688
6333,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2019,0.175697459,2,0.127555654,38.73,0,3.73,0.937625833,0.934823766,1.200741278,1.480876062,0.900096746,1.460933168,0.03717149,NA,NA,1.198044605,-0.15613821,-0.691492299,-0.190587152
6334,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2019,0.232788573,2,0.127555654,36.95,1,1.95,0.937625833,0.934823766,1.165592239,0.856472133,0.556530375,1.460933168,0.03717149,NA,NA,1.198044605,-0.15613821,1.09922887,-0.190587152
6335,43.1074,-73.8639,Saratoga County,Hispanic or Latino,2020,0.227519233,2,0.132096588,36.91,1,1.91,0.937625833,0.934823766,-0.769340648,0.940526508,1.281837157,1.738749347,-0.067504523,NA,NA,1.198044605,-0.861732482,0.933950633,-0.115079437
6336,43.1074,-73.8639,Saratoga County,Not Hispanic or Latino,2020,0.176360014,2,0.132096588,39.2,0,4.2,0.937625833,0.934823766,1.003588439,1.43284499,0.327486128,1.738749347,-0.067504523,NA,NA,1.198044605,-0.861732482,-0.670710584,-0.115079437
6337,41.1129,-96.1119,Sarpy County,Not Hispanic or Latino,2018,0.200880655,2,0.077666586,35.15,0,0.15,0.53726875,-0.537225882,0.933145715,0.604309008,-0.626864901,0.327110444,-0.190557371,-0.194898363,-0.792891396,1.04809637,-0.734253223,0.098404395,-1.020154271
6338,41.1129,-96.1119,Sarpy County,Not Hispanic or Latino,2020,0.201107807,2,0.082367986,35.29,0,0.29,0.53726875,-0.537225882,0.310443609,0.844464366,-1.123127436,0.624024406,-0.198787072,-1.297361731,-0.579470085,1.04809637,-0.984315293,0.105529249,-0.94197829
6339,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2003,0.196823923,2,0.247925837,35.91,0,0.91,0.879554485,0.921941346,0.407067304,-0.062122107,0.403834211,-0.566492781,0.238537433,NA,NA,-0.338924809,-0.124905111,-0.028839153,1.810956471
6340,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2004,0.196390554,2,0.243451981,35.82,0,0.82,0.879554485,0.921941346,0.562562023,-0.068125991,-0.206950448,-0.47512952,0.264414952,NA,NA,-0.338924809,-0.124905111,-0.042432215,1.736564145
6341,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2005,0.19579421,2,0.2389747,35.97,0,0.97,0.879554485,0.921941346,0.078141731,-0.140172599,-0.321472571,-0.47512952,0.194020721,NA,NA,-0.338924809,-0.124905111,-0.061137154,1.662114867
6342,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2006,0.195797814,2,0.233290285,35.87,0,0.87,0.879554485,0.921941346,0.853300985,-0.056118224,0.36566017,-0.377644322,0.191412406,NA,NA,-0.338924809,-0.096676276,-0.061024111,1.567593081
6343,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2007,0.19521582,2,0.228927926,36.02,0,1.02,0.879554485,0.921941346,-0.067661689,-0.212219206,-0.435994695,-0.294532368,0.164160417,NA,NA,-0.338924809,-0.124905111,-0.079278948,1.495054753
6344,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2008,0.193469135,2,0.225026082,36.14,0,1.14,0.879554485,0.921941346,0.106781689,-0.044110456,0.403834211,-0.207294761,0.165370406,NA,NA,-0.338924809,-0.181362782,-0.134065509,1.430173976
6345,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2009,0.192185879,2,0.220266147,36.05,0,1.05,0.879554485,0.921941346,0.23595079,-0.002083268,0.022093799,-0.240832331,0.156374157,NA,NA,-0.12337422,-0.209591618,-0.174316145,1.351024661
6346,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2010,0.191542152,2,0.217570301,35.96,0,0.96,0.879554485,0.921941346,0.57615877,-0.152180366,0.136615923,-0.211486957,0.087366069,NA,NA,-0.12337422,-0.490052809,-0.194507301,1.306197502
6347,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2011,0.190131231,2,0.108021722,36.26,0,1.26,0.879554485,0.921941346,-0.140274106,0.087974991,-0.435994695,-0.173091763,0.069114986,NA,NA,-0.12337422,-0.395888282,-0.238762281,-0.515401953
6348,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2012,0.189514662,2,0.108127478,35.23,0,0.23,0.879554485,0.921941346,0.247088551,-0.074129875,0.174789964,-0.146674273,0.024133536,NA,NA,-0.12337422,-0.372157828,-0.258101598,-0.513643418
6349,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2013,0.188679894,2,0.108723975,37.01,0,2.01,0.879554485,0.921941346,0.463623988,-0.02009492,0.212964005,-0.074408795,0.028223277,NA,NA,-0.12337422,-0.397770317,-0.28428495,-0.503724726
6350,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2014,0.187885999,2,0.110247906,36.14,0,1.14,0.879554485,0.921941346,0.225680906,0.17803325,0.251138046,-0.025899095,-0.01425974,NA,NA,-0.12337422,-0.444819678,-0.309186278,-0.478384444
6351,42.8181,-74.0586,Schenectady County,Not Hispanic or Latino,2015,0.188912003,2,0.11048694,36.19,0,1.19,0.879554485,0.921941346,0.386816829,0.328130348,0.212964005,-0.020376043,0.01711154,NA,NA,-0.12337422,-0.35010558,-0.277004614,-0.47440973
